Manufacturers Name,business name,date of accident,Time of Accident,AM/PM,vehicle year,make,model,state vehicle is registered in,address/location of accident,city,county,state,zip code,vehicle movment status,involved in the accident,number of vehicle involved,vehicle damage,Damage locations,other vehicle year,other vehicle model,other vehicle state registration,other vehicle movment status,other vehicle involved in accident,other vehicle number of vehicle involved,injury/death or property 1,injury/death or property 2,autonomus mode,accident decription,weather vehicle 1,weather vehicle 2,lighting vehicle 1,lighting vehicle 2,road surface vehicle 1,road surface vehicle 2,road conditions vehicle 1,road conditions vehicle 2,movment preceding collision vehicle 1,movment preceding collision vehicle 2,type of collsion vehcile 1,type of collsion vehcile 2,other factors,
Waymo LLC,Waymo LLC,04/11/2024,10:14,0,2021,Jaguar,I-Pace,CA,Vallejo Street at Stockton Street,San Francisco,San Francisco,CA,94133,1,-1,2,2,23,Empty,Isuzu Truck,Empty,0,-1,2,-1,-1,1,"On April 11, 2024 at 10:14 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a heavy truck on Vallejo Street at Stockton Street. The Waymo AV was traveling westbound on Vallejo Street and stopped at a red light. A heavy truck was turning left onto Vallejo Street from Stockton Street. As the heavy truck approached, the Waymo AV started to slowly reverse to make more space. The test driver transitioned to manual, and the driver’s side of the heavy truck and the driver's side front corner of the Waymo AV made contact. The heavy truck left the scene. At the time of the impact, the Waymo AV was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV sustained damage.",0,0,0,0,0,0,7,7,6,4,-1,1,-1,
Waymo LLC,Waymo LLC,04/13/2024,03:35,1,2021,Jaguar,I-Pace,CA,Bayshore Boulevard at Boutwell Street,San Francisco,San Francisco,CA,94124,0,-1,2,3,6 22 ,2003,Ford F-350 Super Duty Lariat,CA,1,-1,2,-1,-1,0,"On April 13, 2024 at 3:35 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a pickup truck on Bayshore Boulevard near Boutwell Street. The Waymo AV was traveling southbound on Bayshore Boulevard in the far right lane when it passed a pickup truck that was stopped in the bike lane. As the Waymo passed the pickup truck, the driver of the pickup truck opened the driver’s side door and the door made contact with the Waymo’s passenger side wing mirror and rear right sensor housing.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV sustained damage.",1,1,0,0,-1,-1,7,7,1,0,-1,7,-1,
Zoox Inc.,Zoox,04/17/2024,05:20,1,2019,Toyota,Highlander,CA,On Folsom St at 21st St,San Francisco,San Francisco,CA,94110,0,2,1,2,19,Empty,Empty,Empty,-1,-1,Empty,-1,-1,1,"A Zoox vehicle, operating in manual mode, was traveling north on Folsom Street, preparing to turn left onto 21st Street in San Francisco when the front wheel on the driver's side rode over a traffic island to the left side of the Zoox vehicle. The sidewall of the tire was damaged as a result of the interaction. There were no reported injuries and the police were not called.",0,-1,0,-1,0,-1,7,-1,4,-1,4,-1,-1,
"Pony.AI, Inc.",Pony.ai,04/23/2024,03:05,1,2019,Lincoln,MKZ,CA,Lakeview Blvd & Gateway Blvd,Fremont,Alameda,CA,94538,0,-1,1,1,-1,Empty,Empty,Empty,-1,-1,Empty,-1,5,0,"On April 23, 2024, a Pony.ai autonomous vehicle (AV) scraped a curb on Lakeview Blvd near the intersection of Lakeview Blvd & Gateway Blvd in Fremont, CA. The vehicle was operating in supervised autonomous (""Drivered"") mode. There were no other vehicles, pedestrians, or road users involved.Following the incident, the safety operator promptly drove the AV, in manual mode, to Pony.ai's Fremont office. There were no injuriesreported, and the police were not called.",0,-1,0,-1,0,-1,7,-1,3,-1,7,-1,-1,
Zoox Inc.,Zoox,04/28/2024,12:51,1,2019,Toyota,Highlander,CA,Intersection of 11th and Bryant St,San Francisco,San Francisco,CA,94103,0,2,2,2,2 6 ,Empty,Honda PCX,CA,0,-1,Empty,-1,-1,1,"A Zoox vehicle (Vehicle 1) in autonomy was stopped at a red light in the right travel lane on southbound 11th Street at the intersection with Bryant/Division Streets in San Francisco. After the light turned green, the Zoox vehicle entered the intersection and began bearing right onto southbound Bryant Street when a lane-splitting motorcycle (Vehicle 2) operator maneuvered around other traffic and quickly came up on the rear of the Zoox vehicle, traversing laterally in lane from the left to the right side of the Zoox vehicle. The Zoox vehicle braked and then the Zoox vehicle operator disengaged. The motorcycle then struck the passenger’s side of the rear bumper and quarter panel on the Zoox vehicle and the motorcycle and its operator fell to the ground. The motorcycle operator appeared to have scraped his hands, but declined medical attention. The motorcycle sustained minor damage to the fairing, left side mirror, and front and rear left turn signal lens and the Zoox vehicle did not sustain damage. The motorcycle operator left the scene without exchanging their information. The police were not called.",0,0,0,0,0,0,7,7,1,1,2,0,-1,
Waymo LLC,Waymo LLC,05/08/2024,11:16,1,2024,Jaguar,I-Pace,CA,I-280 Junipero Serra FWY between exits 49B & 51 ,San Francisco,San Francisco,CA,94112,0,2,1,2,23 27 ,Empty,Empty,Empty,-1,-1,Empty,-1,-1,1,"On May 8, 2024 at 11:16 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a wild animal (raccoon) on Interstate 280 Junipero Serra Freeway between exits 49B and 51. The Waymo AV was traveling eastbound on Interstate 280 in autonomous mode when a raccoon ran into the roadway from the left side of the highway in front of the Waymo AV. The Waymo AV test driver transitioned to manual mode shortly before the front driver’s side of the Waymo AV made contact with the raccoon. At the time of the impact, the Waymo AV’s Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV sustained damage.",0,-1,3,-1,0,-1,7,-1,1,-1,4,-1,-1,
Waymo LLC,Waymo LLC,05/13/2024,12:58,0,2021,Jaguar,I-Pace,CA,Interstate 10 East between Exit 2 and Exit 3A,Los Angeles,Los Angeles,CA,90064,0,-1,2,3,0 3 ,Empty,Empty,UNK,0,-1,Empty,0,0,0,"On May 13, 2024 at 12:58 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Los Angeles, CA was in a collision involving a passenger car on eastbound Interstate 10 between Exit 2 and Exit 3A. The Waymo AV was traveling with a test driver present behind a box truck in the number 3 lane of eastbound Interstate 10 near the Bundy Drive overpass when a passenger car traveling at a high rate of speed approached the Waymo AV from behind. The passenger car partially entered the number 2 lane as the front right corner of the passenger car made contact with the rear left corner of the Waymo AV. The passenger car then made contact with the center median and came to a stop. The Waymo AV was transitioned into manual mode, and the test driver stopped the Waymo AV to the right-hand shoulder. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). Both vehicles sustained damage.",1,1,3,3,0,0,7,7,1,9,-1,2,-1,
"Pony.AI, Inc.",Pony.ai,05/15/2024,03:25,1,2019,Lincoln,MKZ,CA,"Auto Mall Pkwy, Auto Mall Pkwy & Grimmer Blvd",Fremont,Alameda,CA,94538,0,2,1,2,26,Empty,Empty,Empty,-1,-1,Empty,-1,-1,0,"On May 15, 2024, the front right bumper of a Pony.ai autonomous vehicle (AV) scraped against a flexible plastic traffic pylon on Auto Mall Pkwy near the intersection of Auto Mall Pkwy & Grimmer Blvd, in Fremont, CA. The vehicle was operating in supervised autonomous (“Drivered”)  mode. There were no other vehicles, pedestrians, or road users involved.Following the incident, the safety operator pulled over in a safe location and confirmed there was only minor cosmetic damage to the front bumper of the AV. The safety operator then promptly drove the vehicle, in manual mode, to Pony.ai’s Fremont office. There were no injuries, and the police were not called.",0,-1,0,-1,0,-1,7,-1,1,-1,1,-1,-1,
Waymo LLC,Waymo LLC,05/17/2024,11:45,0,2024,Jaguar,I-Pace,CA,I-280 North between Exits 54B and 55,San Francisco,San Francisco,CA,94124,0,-1,2,2,23,2022,Hyundai Sonata,CA,0,-1,2,-1,-1,1,"On May 17, 2024 at 11:45 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on Interstate 280 North between exits 54B and 55. The Waymo AV was traveling north on Interstate 280 in the rightmost lane in autonomous mode with a test driver seated in the driver's seated position when it approached a slow-moving heavy truck equipped with a truck-mounted light matrix displaying a yellow arrow indicating that traffic should merge to the left. The Waymo AV slowed down behind the heavy truck and the test driver transitioned the Waymo AV to manual mode. The test driver stopped the Waymo AV and activated the left turn signal. Several vehicles passed the Waymo AV on the left side before the test driver manually initiated a left lane change, and the front passenger side of a passenger car which was passing the Waymo AV on the left made contact with the front driver side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode.  Both vehicles sustained damage.",1,1,0,0,0,0,7,7,9,1,1,1,-1,
Waymo LLC,Waymo LLC,05/20/2024,03:02,0,2021,Jaguar,I-Pace,CA,14th Street at Folsom Street,San Francisco,San Francisco,CA,94103,1,-1,2,3,11 15 ,Empty,Toyota,CA,0,-1,2,-1,-1,0,"On May 20, 2024 at 3:02 AM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger car on 14th Street at Folsom Street. The Waymo AV was traveling east on 14th Street and came to a stop at a red light at the intersection with Folsom Street to prepare for a left turn. When the light turned green, the Waymo AV proceeded into the intersection. As it did so, a passenger car traveling southbound on Folsom Street at a high rate of speed entered the intersection against a red traffic light. The front of the passenger car made contact with the driver’s side of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage, and the passengers of the passenger car left the scene on foot. ",0,0,2,2,0,0,7,7,0,1,-1,3,-1,
"Nuro, Inc.","Nuro, Inc.",05/22/2024,03:45,1,2022,Toyota,Prius,CA,Webster Street and Middlefield Road,Palo Alto,Santa Clara,CA,94303,0,0,1,1,-1,Empty,Empty,Empty,-1,-1,Empty,-1,-1,1,"On Wednesday, May 22, 2024 at approximately 3:45pm PST, a Nuro Prius operating in manual mode bumped a pedestrian at the
intersection of Webster Street and Middlefield Road in Palo Alto, California.

The Nuro Prius was in autonomous mode when it approached the intersection and came to a stop at the stop bar on Webster Street. It is
a two-way stop with the traffic on Middlefield having right of way. The Nuro Prius nudged forward due to an occlusion.The Nuro operator judged the nudging to be too far and disengaged autonomous mode to reverse in manual. When reversing, the operator bumped a pedestrian crossing the street behind the Nuro Prius. 

The pedestrian was not injured and after speaking with the operator, left the scene without providing additional information. There was no damage to the vehicle and law enforcement was not involved.",0,-1,0,-1,-1,-1,-1,-1,6,-1,6,-1,12,
Zoox Inc.,Zoox,05/30/2024,04:02,1,2023,Zoox,sedan,CA,Chess Drive approaching Foster City Blvd,Foster City,San Mateo,CA,94404,0,2,2,3,25 26 29 ,2012,Nissan ,CA,0,-1,2,-1,-1,0,"A Zoox vehicle (Vehicle 1) in autonomy was traveling westbound on Chess Drive in Foster City when a parallel-parked passenger car (Vehicle 2) abruptly entered the Zoox vehicle’s travel lane from a parking space in the right parking lane without yielding or activating a turn signal. Vehicle 2 made contact with the right front side and wheel of the Zoox vehicle, and the Zoox vehicle made contact with the driver side door and left front tire/wheel well of the passenger car. Both vehicles sustained moderate damage and the Zoox vehicle was towed from the scene. There were no injuries and police were not called.",0,0,0,0,0,0,7,7,1,11,1,3,-1,
Waymo LLC,Waymo LLC,06/03/2024,04:54,1,2021,Jaguar,I-Pace,CA,Admiralty Way at Bali Way,Marina Del Rey,Los Angeles,CA,90292,0,-1,2,2,3,2022,Chevrolet Malibu LT,WA,0,-1,2,-1,-1,0,"On June 3, 2024 at 4:54 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in Marina Del Rey, California was in a collision involving a passenger car on Admiralty Way at Bali Way. The Waymo AV was making a left turn from the rightmost dedicated left turn lane on Admiralty Way into lane two of three lanes in the eastbound direction of Bali Way. A passenger car was also making a left turn from the leftmost dedicated left turn lane (leftmost lane). The passenger car had made the turn onto Bali Way and was partially in the number 1 lane (leftmost) and partially in the number 2 lane (middle) when the front passenger side of the passenger car made contact with the rear driver side of the Waymo AV, which was traveling in the number 2 lane (middle). At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). Both vehicles sustained damage.",1,1,0,0,0,0,7,7,4,4,-1,1,-1,
Waymo LLC,Waymo LLC,06/04/2024,06:26,1,2021,Jaguar,I-Pace,CA,Lombard Street at Fillmore Street,San Francisco,San Francisco,CA,94123,1,-1,2,3,0 1 2 ,2021,Toyota RAV4 Hybrid LE,CA,0,-1,2,-1,-1,0,"On June 4, 2024 at 6:26 PM PT  a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving an SUV on Lombard Street at Fillmore Street. The Waymo AV was stopped in traffic for a red light on eastbound Lombard Street when an SUV traveling at a high rate of speed changed lanes and approached the Waymo AV from behind. The front of the SUV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.",0,0,0,0,0,0,7,7,0,1,-1,2,-1,
Waymo LLC,Waymo LLC,06/05/2024,01:12,1,2021,Jaguar,I-Pace,CA,29th Avenue near Lawton Street,San Francisco,San Francisco,CA,94122,1,-1,2,2,27,2002,Honda Accord LX,CA,0,-1,2,-1,-1,0,"On June 5, 2024 at 1:12 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger car on 29th Avenue near Lawton Street.The Waymo AV was parked at the curb on the right side of 29th Avenue when a passenger car in front of the Waymo AV began to reverse to parallel park. The passenger car’s rear driver side corner made contact with the front driver side corner of the parked Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.",0,0,0,0,0,0,7,7,14,6,-1,2,-1,
WERIDE CORP,WERIDE,06/10/2024,10:33,0,2023,Nissan,Leaf,CA,E San Carlos St & S 4th St,San Jose,Santa Clara,CA,95112,1,-1,2,2,1,2020,Toyota RAV4,CA,0,-1,2,-1,-1,0,"At approximately 10:33am, a WeRide vehicle (car 1) was stopped at a red traffic light on E San Carlos st. about to turn right on S 4th St. At this time a Toyota RAV4 (car 2) approached from behind traveling at a speed of (>10mph) and slammed into car 1's rear - causing damages to car 1. Car 1 sustained damages on rear bumper and rear sensors. Both parties pulled over to a safe location to exchange information. Car 2's driver didn't have an up-to-date registration card for the vehicle.",0,0,0,0,0,0,7,7,0,1,2,0,-1,
Waymo LLC,Waymo LLC,06/11/2024,12:07,0,2024,Jaguar,I-Pace,CA,Maple Street at 10th Street,Santa Monica,Los Angeles,CA,90405,0,-1,2,2,29,2014,Toyota Highlander,Empty,1,-1,2,-1,-1,0,"On June 11, 2024 at 12:07 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Santa Monica, California was in a collision involving an SUV on Maple Street near 10th Street. The Waymo AV was maneuvering out of a curbside parallel parking space at the curb on the south side of Maple Street when the passenger side front corner of the Waymo AV made contact with the driver side back corner of an SUV parked in front of the AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.",0,0,2,2,0,0,7,7,11,14,2,-1,-1,
